product_id,uses_ad_boosts
5ae9344787ff841c9ab69b79,0
5dfd9633ddee91057e0018d2,0
593fb0c99a2eee2bb40cee61,0
5aa8cd7b2c3a22301d352e25,1
5ebf573c45f8f02b2539663b,1
58d5c37dd3af5b54ebb74d56,1
5cc5363ab90e2b5649a53b80,0
5d1cbf16231caf5ee5f61593,1
5b07af657c3f11160f8bb7d9,1
5edb2db0fcc85c2e12014395,1
5cedf538a1e74b7cfd5974ab,0
5eb2200b989caa081980b812,0
5e8695172124351e6192bcf5,1
5e8d7d681db40e4c921cc994,0
5e3e1e80659f9c012d05e35c,1
5cff1056c76d52288fac419d,1
5dfd9633ddee91057e0018d2,0
5ec5fba4a6e08e12f03e460e,1
5a748120dc0c28764634ccfe,1
5d0b0ac9fdbec0744e2584a9,1
5d6f980190bd5f5694d25a6d,0
5cdbb7300ffb0e5faa5d5d63,0
5cedf93ac0baab7389f4ccd7,1
5d09ecc2f5d4eb7721203368,0
5eb5268448db4b2032243489,1
5ed9bcfdaaa2b81d9c991b83,1
5ea8cfb44e671a04ca0e5b79,1
5def3c02b8bdac0102daa099,1
5d2fca68d4465c17e6206de7,0
5b12401145089b206d7a455e,1
5ccaadf547634f48ae1daf8c,0
5da42681410d480fbb13c9db,0
5c0a0eab7721f07320bdacd0,1
5e60a7a59c6112c4c01a2ded,1
5edf07e70b313014b48a7450,1
593e59811897c53b972f5dc7,0
5d32ae384c901a2f6263384d,0
5aea67918a743b21013e41f6,0
5f11698e9a44cd5ecd1909db,0
5ccfa41e35af5c46c0bbad64,0
5c9b5efc65b4b3700cd6c679,1
5e71b033d9b4ac3bfee4274f,0
5cdfa97c034a3c0f3af1bfd1,1
5ccfc1718249575e0f776a12,0
5ed9de39b6befd33de8dd908,1
5ed4cabd34f3329741e8c3ee,1
5ea8dcee238ae108c8a57aa1,1
5c8aa4b8571dc27f6022a29a,0
5d523b41dc07526635f3ae75,0
5b61a98ba3839047d010fd62,1
5b31e341ec739662f2bd71ab,0
5e047ffa271ecb01ce39ae76,1
5e6f1aa7c182c5b14b486f9d,1
5eeef4c4066647a9388a8ac2,0
5953892749a5f7756941171f,0
5ea8f0eb3f8a650a4227f717,0
5d2823d9afa40277f9dcd92d,1
5ba4f816c1a38516a0cb12d9,0
5a6af94ffb04de342fa3ff8b,1
5c83278c6b39e64d6c16c907,0
5c874bffc7901e40dcb53cd2,0
5e4ce8cc2ce2e50680cee732,0
591e8dcf49043a6ea25b1a31,0
5e6079792389e6a7ef176eed,1
5d00ccdde1fe9971cb8aef7a,1
5eec6643d6854068e20df558,0
5d82f19340367911da1b9ee7,0
5e6885a8835b431211cdcd46,1
5d0729b0f945bd59ac54b329,1
5e9afadf98c04211c179fcf4,1
5c78989a826e994cd3bdab97,1
5e913de867b78002c07d5ff9,1
5de22bd604954c94ec9b6c99,0
5d5bb89494613054c04a2e21,0
5b1371ddd068ec1ed5ebabd1,1
5b0386696040cc41f2331c83,0
5954c8008329cb74b77e81e6,1
5eb4dd169263020a42be1a88,0
5e7ee69fa9d2ef00550fedaf,0
5d08893ebcf6877edd051a36,0
5ec4d24b21c01ee2d6dfb50e,1
5a93ab421c6def23e6f0c878,0
5dd372bed0d2f061a0c6fdea,0
5b5815ff4092766d7dbafc3f,0
5d48ec8f6b0dcd5cb0c6265b,1
5baf1d26c48bce0b1c46014b,0
5cfdbe0fba8cc019629e36f6,0
5c6a62559d67d46bb6ce5d70,0
5cd3e32fd908537780580e43,1
5ed213d6342ca33d87fe2ea4,1
5aed1470e9b72317ade10c19,0
5d1c8ce7d9ebfb1a55989de8,1
5d178f2c35678a26633c3bff,0
5c9f216de87867207c7ac74b,0
5ed8ea0b974ab76e85fb3459,1
5c876f5b122fda4ffb5246d0,1
5cbe81430aa3a4566e6ee369,0
5c8a16b5cb281923bc848d20,0
5c7e67e703cdc34ae8bd45a1,0
5e4e29ed8753cc326396fbec,1
5d82f2852a8c735a7daa3e55,1
5d0c7fda142e760e3b414d74,0
5d170abbc3b82d2ca527b409,0
5c36e83cc7d0216a7835b7a1,0
5a694c37a5419b68016bcb1c,0
5957163634bd9170cd0f7502,0
5cbd345663e9171f9180b06d,1
5cece16810467a5f254abaa9,0
5eb7863e696078086baec0ab,0
5e815f84532ff786c0d6190a,0
5ef0ef11f30aba4e22166d4b,0
5d3b25b59416e5223a1e30c1,0
5cd6627aa116696ad5a74fe4,0
5d0334561d8cd85dc025691b,1
5c1b3c204f9bf4042395e823,0
58db2a4eca5fec55a2b176a8,0
5c81feb19a4d0e06ea86daf7,1
5c944cf5b82fb711ad500ec2,1
5d2509a8b67b3f36849121a7,1
5afa87619987a56b4ae7405c,0
5cc7b24a607f2a6bbc3570e4,0
5a38f6e0fc8e5b063a250db6,0
5ccfa00e24ae2d5cf52f45ca,0
5d1c1f12c794de7b30320ba6,1
5d00afae32ac2c5a78cc059c,1
5e9ea7ba3a27db3e80bb7b6e,0
5eb4dd1bba09581b242c01b0,0
5ebcdff977dea63a3bbc4e5d,0
5e79d1d09981e55d65627085,0
5edf2eac07570835cf35ee02,0
5ed89a314342ce2530775c08,1
5eb3937c9dd6ca23dcb12315,1
5d4930a022fd6c0c10d9b8e3,1
5899205070782c519e2d8738,0
5cccf1b9e723f0635d81553c,0
5e915fc33b3c4742cfd78b63,1
5ebe0ff82d407f12e15d8b69,0
5a7033cfd91790235ed80f19,1
5eb0f505ff79823411767eca,1
5b17a4cff4979a14e3b4bf7f,0
5eb64eca0c8dbe3dfc55c400,1
5d2ee72ad0c3c6130e8e15e8,1
5b45bfd6d26302285f0f83e6,1
5c079b1b3d864936c0a4c1a3,1
5cdd1c445632da70960b4b9a,0
5ecb7e7bdc30f61965688c68,0
5ee47535e0fdab19513772a7,1
5cf5d255217c704c9f5ac4e0,1
5e98015614b1cf44d90910da,0
5b61488334144513e27ce380,0
5e9ea0052f7e421781e951fa,1
5ea3ec32cf46550c2ee011e8,1
5d48e96858129b44c0324f90,0
5db12c316a6f680a03dba43d,1
5e65bf0988c42d5a40179cb4,1
5c9c7c98b453e26d96b0341f,0
5acefb2f16d944554a579745,0
579c11beaa8aa377f926b2ea,0
5ecb231abbaf9c260ba413ea,0
5c9da0f8593b264e85540ba3,0
5ec3838095806b23bae8412b,1
5d30353626e12b6a5c2b44f6,0
594c7f0082f9b070a355c94c,0
5936611a08f45940ce8b5e01,0
5d299060d270a82a82344c01,0
5d42ab33e2f3da0f1d959b01,0
5a2f7cdb5cc9a60fadb7abc6,1
5ca2f72d96d90c7ed661b692,0
5ed48479a79b693eae66e575,1
5e956110d55c740fe1578225,0
5cfa0a9de936495950c04101,0
5ce2439e619d074a2e7b8481,1
5cece97854680c605d708db0,0
5cc6cc24034a3c48657edb3f,0
5aa0ee9c8304252fddfcc4f1,0
5cededafd481f058c1c52148,1
5eb399f9f7086c24de6a958c,1
5e6896fefcbdc64ff96f9935,1
5e93ffb081f3830154bf3585,0
5e16cb87e6dd7c03be24b28a,0
5eedd34f85d8a51957774703,1
5e9fcb1b93ebc013c8dc9f18,0
5ae186aea9cca955de69c5c0,0
5d27f983780e69046e93254c,1
5d0c4bf4f8e0be7ea8e096ed,1
5dafd1e7e580730831a8a64c,0
5af406469be1de3b00f73128,1
5e7ef0c5014a212b80a7b19e,0
5eb0b91db0d5d210fe8ac2ff,0
5e8436c3c510a227405a1f1b,0
5c9b4fb6c7c1b5471f6dee62,0
5dcbbed0de3a61037b6f1ef7,0
5ecb7059fb408fea401d255e,1
5dc51020f73ea90d48c68531,0
5ab4c9a52d659f0378b9cb22,0
5e6f204282e6d6b567d051d7,0
5eb29d33ae52d33440407949,0
5cc2592d1ff4ab5900977522,0
5eba05b08c884a0bddd0ad96,0
5b77b487c2bcf56ac0d49a19,0
5ae9344787ff841c9ab69b79,0
5ec1fcc3674f2550b841f3f2,1
5ed9af39e06ea614ef1afb59,0
5e660d44ed8e33cf98d36f99,1
5e7d9629e8192e00463aa6d5,0
5e6098d6aefd8aba77d88f6b,0
5eaa6e36fa62c322bb57f78d,1
57ccc65975aea72c65411bc6,1
5a62e26c95f79f51de48a606,0
5e8c600e60f3076f85bf2d73,1
5ec1e63f7abee20ab93c68f2,0
5eba1a18d61f0344e17fae3c,1
5abf2ef62ef55168ca71bd15,1
56791dffae318651873663c2,0
5ed8b757c840df324c7796aa,1
5b10c4ef431b7342aadace18,0
5892e3b0da200f71bcec426e,0
5c74e0aec25639192b9e2275,0
5577faf03cef83230c39d0c3,0
5eab54c831a9e205b05e6e84,0
5d1c260af02c727e3c3d0c61,1
57cfd9cc1640562050e48bec,0
5d1437ef4bc85a14abf579a8,0
5ed4846f86ab3a200059da35,1
5e8eb174fcc85c4b2f970769,1
5c9042bd4d78254c392d449a,0
57639e8824841762459c5e5c,0
5d5d0f8768a6ac6756e3d21e,1
5e68ffbbe97f758d0698e049,0
5c1c89326432f859634aa737,0
5d29bc2e05b01018762aaea8,1
5ea918a65f8ba830fee3a94f,1
58db2a4eca5fec55a2b176a8,0
5ce75b39bd809b61b5617d4a,0
5ceb44aac976b44c9c5f0227,0
5ee8d64229e09b123f9e9aa7,1
5ea11302c2d31f2d6f622bd2,0
5b4dcba5c731de4eb674bf4f,1
575f968e71c7c161e321f107,0
5e50d4805cb11404c0659096,1
5eb8dd6275e01b65b8da16ac,1
589d7bc5b72e7c1397b8b5d2,1
5d042f0921141014f192efd6,1
592bc443f4fbb234d2e85852,0
5ec4d25fa7ed5dd27f74ad31,1
5e5389135c21a2d11ef9b8e9,1
5c8615c29b83af3b342d2c15,1
5df2576d68963c1660471f9a,1
5a1e957fce700d27f347c435,0
5ee4880dad418021a27e3dea,1
5ebf573c45f8f02b2539663b,1
5e4b7be804e312785914c0c8,1
5caf39f0c1cfa228fccec57d,0
5cb99a5eb6259b187cc77184,1
5c823b50a937185c992e6d2f,0
5e3e5d332c3e1f0734f6740a,1
5d300e5c0152ba058f2cb07f,0
5adae16416d9442733b00177,0
5c35bcc4b7d2d236938ad925,0
5d07120c11e6065641900fc4,1
5ec4cea618f3b9c71fc3c49f,1
5e9ee02987ac3b0f75279756,0
5c39d2fca958dc1dd6b0cc64,0
5e9810834500da4e8d0c2376,0
5cd68836e731f919b55e08e3,0
5cf509ff2e4608604e83148d,1
5b2880c8e6aa7717e21461a6,0
5d2d31d4c15e48540153300a,1
599e9345064610593dba223e,0
5b58449a6efe5e178f799c31,1
5cfcdd42b3fdc841c21ff904,1
5576b706edb2391a06372f71,0
599624c59e41a0342218c883,0
5b44179208f66b1dae02fdf4,0
5d2bf4ce06f96e2cd64772d4,0
5ac487250548ea06d2955024,1
5b0bbe32c1082f71c9ad9209,1
5ea7cdb941b27544b4f4694c,0
5cedee9d7775ef72c072be78,1
567cb0925ff12c4829f07dfb,1
59fd51ba9e82590b7bf7ad16,0
54ab85ff509baf3e966f7f2a,1
5c63b75850c63d6a9bfe634a,1
5c88742f9a4d0e68dc7148c2,0
5d59083aa5fa243bcd2b45e3,1
5ea3b5bfa92d6c0442cd4b03,1
5ebb6a3db1e97c2d2d60101f,1
5c944d690d06de6f91b3a991,0
5c3ff9c71b115c0802243181,0
574ff29cb4b28660d9f94d3f,0
5e916d950e061621c062ac52,0
5d42a8479ef2d22e268e050a,1
5d03176da8c15d5e4b5171e4,1
5ee8d64229e09b123f9e9aa7,1
5e4e9219fcc85c44b0757483,0
5e6a049b22948f5de207447e,1
5ad6b4271e520e4c8fffe172,0
58aae24ddd127b534be35ae8,0
5cf0a87f2202a759d6ddb369,1
5ce262d24db1576e365454d1,0
5d78933775c1735981cf4c25,1
5bbd48c6cde8402bfd4e18e0,1
5e9167baf5ad2a474363ebaf,0
5cccf1b9e723f0635d81553c,0
5ea6bb4678212d0c01c3476a,0
5d3591931958cd77befe429b,0
5e9e9f8aca869939b544a886,0
5ab891d5dc0c2851135824d7,0
5e6b2dfdc8a3db48b223b701,0
5ebbd192c1b69c3de34286cc,1
5d11e3e51bb88e735249cbbb,1
5e683f1cee70ce1cf4a91d2a,1
5d806ae97c339c307264cf76,0
5ea27e10bea0a402811af6a8,1
5e76d7f0370e9deae7cadf87,1
5e82c05c9d1cec1dfa9bf0fd,1
5c63b8d97037716f81be1e89,1
5e65e7ac35af31b8b719aa13,1
5c2f068b53477172e3886c79,1
5d3120c92435742c362a09ec,1
5d3fbb7edf9945238a3e858e,0
588c54fb6661e84246a8aa71,0
5e689c86003bf60050ae0be1,1
5e3a58fbab71890480516a09,1
5cc2d24035b846634f67558a,0
5d282b01d750b778c045c9f1,1
5eb63e65f98a3634f4d430b3,1
5b22ee2dcf612a12962a84f6,0
5e8dfd148e760f97b76f09a5,0
5c88aede7d6c6a218ce2b312,1
5df1d0a2c7f18f0857cc1798,0
5eb0d8b4423db02317031a34,1
5ecf5d30e9f82b433471be88,0
5e04554af2db2e0211989d36,1
5ca084765e18c31890903f2a,1
58e85a652ab02a1908608ab8,0
5c1b6e19c96aa87c20e6a32c,0
5bf651b7107ad060df8d82fd,0
5e93d87e2e87d8b154dd238e,0
5e956110d55c740fe1578225,0
5d5df4f9ab3178058cbd5906,0
5be393792655325c8004cf82,0
5ec4d24b21c01ee2d6dfb50e,1
5e9bf36aecb3b56809e83a36,0
5eaba913c039171aeb0732f8,0
5ef2f90ca888ba40baf3bd16,1
5d78933775c1735981cf4c25,1
5c837b60bec7771428a98865,1
5e6f1aa7c182c5b14b486f9d,1
5ec39565bb9e684ea7371e7c,0
5d22a5c3b1ae313fdb4801da,1
5eb24bea7fc03e380f0509a1,1
5dd372bed0d2f061a0c6fdea,0
5eb4dc8ec1231404c92d7eae,1
5efc475047f98d45ef7fa1f2,0
5cf10d573818e44a8e42f255,1
5e8d78b38a5fed4a5a026712,1
5d1ea4a4c3467e6294d1ad0c,0
5af40bb2f281cb017ec17012,0
5e9e82ea36d82c2330c1b363,0
5abc519e3c1dc61e44e0667f,1
5707400fae8c9365ccb888bd,0
5e9932cab3eafb25c00ba79f,0
5c93384658417d4d433feb91,0
5ea27927a561041cc3fe56e3,0
5bf38aa52dd62c3a7550a899,1
5eb10d32f12bf74120b0fd1e,0
5bce9924df97d42c05eef81e,0
5a9fa7ab6bcfa367f9c554c8,1
5ea8dcee238ae108c8a57aa1,1
5ef2c54482e1e6221ffc7de9,0
5cc01186416a307424603aba,0
5cda71c65ea3126b96be1ab9,1
5e7ee6ba87a9e742d6894fdc,0
5b326af509dce53d08a6466b,1
5ed48479a79b693eae66e575,1
5e76bdc3e92186db5697bf62,0
5ea3d34c7e458d258289cdfe,1
5eba5b1c29367c77b5c0eb35,0
5eb96af6de96f304f1437bc0,1
5e9e96da6c4bc104801ae477,0
5d47999b2445d31e05451436,0
5e227b0fca2543070a2e1734,0
5d57803644554b1b9200275f,0
5c3de992180d223f8a3329d9,0
5e9a99189b1c2d0240f15f72,0
5cfdff52d05757021bae9d17,0
5d367739407a226495aa2470,1
5b62adee423ee1752a512ca9,0
5ea1161798c3202180fa1293,1
5eab895777f05602e0f36f12,1
5e9aa6027ef81b1d830b6e11,1
5ecc8472fe429946b009900e,1
5d79d8dc6607933421ffa6a4,1
5cde56ea6bbbd86b1cbab4a8,1
5adeaf1617c7a925122b2941,1
5c3fe7021a62f63f6d4820ef,0
5c8b3b73727ef733eae435d2,1
5e0481bf1705212493a2f8e5,0
5eb10406591f883c59a1dcb4,0
5d2477487a074501b0cb6438,0
5e751f3a15c57e874f677e6d,1
5d29bc2e05b01018762aaea8,1
5cc81498d2dfc22af700ebe5,1
5d8d8f2e0c400f2f97671e30,0
5f03643cc00703c46d6745f0,1
5bd144f0b0de8459981dd41c,1
55ac4e9fc21d2e406f4b90b7,0
5d51315fe72c993296b63061,0
597adab2ab03f4429e23d778,0
5b7ba8fdfc71be0f30bb7f44,0
5edefbd61eb25e17fedf9b8e,0
5c355a86211ca154535af293,0
5ecdc68e46cdc10c6216940f,1
5d4925eb8972ff23164bbd2a,0
5b9f1a4bd143a816d746677a,0
5d2e8fa433d723444547a0e3,0
5d58daef3159a812b05933d2,0
5abb2dcdd236a572c57192f8,0
5b06754d91d2cf12f07c6988,1
5e5723c6f14e531668fe93c6,1
595b77cd3e5c2010cd0712ca,0
56fe70b837c44740638391a6,1
5d03176da8c15d5e4b5171e4,1
5dc188b6e2abd414a2bcb144,0
571adeab62cce546f1a46bc0,0
5cb99a6535110466bac87472,0
5e3901a8aaccd401e2a2d699,1
5bb6cfd4e0334021219d5d2f,1
5ef858a0d41d4c085fb829e6,1
5e91713952bdf84d21150eaa,0
5d1f255bd91ac0648c8c7079,0
5eaa972cf7d1965858d7b664,1
5d11c1a359a267782799345b,0
5cf66417844fc312acf3d8ff,1
5577faf03cef83230c39d0c3,0
5a6ac6f9227c62493f93b53e,0
5dd795fa0f11f7c2e48f2091,1
5db013aa7b620c0e7346ebf6,0
5bebc4a90269f2172b1af950,1
5d1709377d85c3451136583b,0
5aec5aa5e08184220e174919,0
5f095371d25f1d274c028031,1
5cb02b41f8badd79e1c3a00b,0
58b7dc3133b0bd5914a62c90,1
5e9d251ec741acb9f508e014,1
5ec1ffa502f451526044f724,1
5eaa52eb9438b830d970731d,1
5f0e6c204e43471f765df4f0,1
5db82c194989970842830ee5,1
5d4105bcde7d5d3b599eaa26,1
5ec782e0a323520050bd869b,0
56fc8fb110d0170f68dcc789,1
5ecb27f2a746691048f27232,1
5e478ea274ebb43c45f5615d,1
5ea7929004129921f6ec8786,0
5ea0f7839341bb1d6e41ec51,1
5ecc7c381d9d7640d5507759,0
5e8aae44079d800040436ad9,1
5cb149f2b8ef3559d7a616a0,1
5e423fd2cfe75d335f1cb59f,0
5cbaa75474447f0309226366,0
5a3e135e8b9e474d8ced3d13,0
5e4e9219fcc85c44b0757483,0
5ca084765e18c31890903f2a,1
5ea2877224b9643185e52b58,0
5ec61961f80b97293e308e3b,0
5d3009fcff0f8e20ef73d344,0
5e9fa7c9898d87003f5891cd,1
5dce171a4ce6af254aee6a13,0
5d51228a93da464d5b2995fd,0
576ba1eb7f3351084cd0b578,0
5b3dd07615e1a54aa30f6117,0
5cda67f81d74dd124be0aa84,0
5ccd040271a18b65332a83d7,1
5d02053561ba8679fdbc3082,1
5ea3b3e93b0e9b0ef3af91c3,0
5cd8e61e943cd76a7c2d0be0,0
5e40f1398d75d64239efbb87,0
5e9fa7de39682a0043ab7898,1
5c2320b1c68b9858ff6fff97,0
5ceb892ba24a0f04545c69cd,0
5c8b7042b5154f67e6e2e327,1
5d11bd97dc99724d81941cf4,0
5ccd5605944e530bfb02d203,0
5d2d7c75d7bd6303731a556f,0
5dd62bc4971b429f13c186b8,0
5e3684770ee1810ee4160d27,0
591a98617e26c61eceb2a581,0
5e9fe3edda7e8a20bf1975ff,0
5ca1b478f31dbc0a7a353b40,0
5cef6f0d2b18ce107dff9f21,0
5cb6c6e841ec3b10cad8e77f,0
5c9ac9b36b682b47155e1a58,0
5eba5b1c29367c77b5c0eb35,0
5dde06cf1a6aa6391f0da3fc,0
5e1bd84750f8cd462a20b05b,1
5ec1ffa502f451526044f724,1
5d11bfcf5ac86e1fbfb52b8f,0
5d806bcf77593b45bd7cff78,0
5edda5aeb7160e568443c6e7,1
5ec5e902610fbb0cb0ab6da2,0
5b6021aee07ac6197df2d097,1
5ea13adaa3cf3440f5d1605d,1
5cb0327791033211722bcb97,1
5b5928df126bde74e5771563,0
5df1d0d196708b08bd77de84,0
5e8d78b38a5fed4a5a026712,1
5cc15531a59fb0422d35df06,1
5d3eba3f20e552131d7dcb40,0
5e9ff3e48b0b220dc5fe08b5,0
5ece1b9e57fd6f3ea96f0b26,1
5c99cc1d987d733441c90588,1
5df1ecfd5ae3500bbf3ba4d4,0
5e1c35b8fcc85c5446a0a8af,0
5ecc88113630a4376e694457,1
5d4e1c578d4d082786c90cc8,0
5ea27927a561041cc3fe56e3,0
5ea1161798c3202180fa1293,1
5ed1d07c3577612ab0072657,0
5ea90eed651012211b49959b,1
5cde482084913617975abc02,0
5edf2eac07570835cf35ee02,0
5a35a744daa5c76df424c228,0
5e9fa7de39682a0043ab7898,1
5b14b26c978bdd2c6e21d987,0
5cf2af4e5d3c271292063d27,0
5ebb9faea86f7a4d86e2f6fb,1
5a309e7c2495d43e9bd63486,0
59785c836bfb5f7a747d6eb5,1
5d089aa1c76d52190a124b58,1
594dcfd3346d4b7048be7495,0
5ed1d24d5aaa9c285e15cd64,0
5e6f1f18eb32d0b52d76cdbf,0
5e967c5fb8172805c0956fd3,1
5eba38a9d0c9a464e4490d20,1
5d31263826b71f67aa5618c9,1
5e3e5bf39052fe07808a7adc,0
5e9ea540e0c1023c4fd978db,1
5e683f1cee70ce1cf4a91d2a,1
5e81acbde187530740f207c6,0
5b82f9d02e756e165025e7b8,1
5d4a77d84aec0d1e81e8ddd8,0
5e7eb4545c97e409ca7c33aa,0
5eec894c4625d53252ad6e09,0
5d43cfe54fa3e47d9280ef5d,0
5ebe0ead593b960eb1c82d0b,1
5801bf9ef22bef78458987d8,0
5ec49d527d7044ccfa3f1c04,1
5eacf4bd2f2def0238b0aec6,1
5d1b46faed852961cae43e78,1
5ddf85feb3118e5ced0b8cf4,1
5eb282013b3dda03d08d5f6d,0
5c6ba39ccc30f2654992a710,1
59313378900f63528b168590,0
5e7843348935f4bcaf684605,0
5f0025c325561d2a49b8f58c,1
5a3cccf4e723d838617c8a68,0
5e951eb4c7783d0a9a876292,0
5d3d64184aa4784e026ef969,0
5ea91e4d29b81241e1d43b27,0
5d2c298f71a914273558a31e,0
5e09ebecdc02a90154dc6bf0,0
5e915982ab90d13f12c58c1d,1
5cbfdb539f5865397b24f635,0
5b04be45a7df63180c4f9c7e,0
5a1d08e7cd0e681313a1dbde,0
5e68654e4d9d67070047a61b,0
5d0b0ac9fdbec0744e2584a9,1
5e1bd924d7be4445acfa8c6d,0
5eb0c05c8418d0155e62ab7b,0
5cee3f86fad167490f608390,0
5e99436f9ce56d2f8a145788,1
5d09be52eea40f71353f7213,0
5d30353626e12b6a5c2b44f6,0
5cecc52995362038cdafa5cd,1
5e4de7c0fca4bd0c7f6e62a6,1
5c78d5ca8f7a796ffffd6fba,1
5cb8112250c674473bd58784,0
5e7ed12eb0bce72e808fd175,1
5e7c870cedbc005e005014b3,1
5c6a61c8707afb3ec1abb8d3,1
5e5772c54870984470202a63,1
5c29b30b97c6703dd54b1096,1
5ea8f08300a7ca1e25baf3e1,1
5e82bd24239e991c07f02bf7,1
5eb4ee2c48db4b0f42240401,1
5e974f0241bfa80828e9c0da,0
5e59fbad67b3390255c23751,1
5db021827fee081001a82fc0,0
5ebe5359c88200382515760f,0
5e8ec06f45ca8b343769e77c,1
5ed49b78c445ee6481e1d100,1
5eaa6872e868273dd4f538d2,0
5eb0c05c8418d0155e62ab7b,0
5ec5ef713c5b5f21ae984f89,0
5eb4e78900cf4a1f5b5d0fe1,0
5ae978af2d88f95727d921f2,1
5c8600ae1cb98f7a3a7099c2,0
5eb5265fc98433438c3a5775,1
5da7e257dca002097b158dfc,0
5c3c095b2af01c230cd5dbf2,1
5cb43ef2351d553f2d276946,0
5eb2200b989caa081980b812,0
5cda2dc154645202d0458a14,1
5eaa4aead761a603014a1d64,0
5e9ea82f6171be39047899cd,1
5cfc84de83993d32af5257e9,1
591c6e86681f5f27332330ce,0
5eba14a6aa66533dc41f2ae3,1
5d569982a4c254518f4e3f33,0
5ea69521f5e1e65a3c70faa8,0
5e0450861f26761e566fee35,1
5dc23f82bcc20f001e5a73e0,1
5ed0a8c8ada718467c37424f,1
5eb763e728a61a40806afbff,0
5ee46c69e9523b10591b0dca,1
5d832e8bdfe9c5124cb98bd2,1
5b0e18738213af277cb862f9,0
5e663f65b12772eb50bcf938,1
5eba05b08c884a0bddd0ad96,0
5e93d7cf79bded3d40385b54,1
5bcd4a045d689f171be1655b,1
5aba0e4d35ca8601538db9b5,1
5e44d17582959024a050bae7,0
5923db899009d70e4319514f,1
5abb1309dc0c285e4eb675a8,1
5ebb83bfb3eb1c26cc6f048b,0
55c181dee7f48f42252fb7ff,0
5e5783f3ef63054df23adcd9,1
5ccaadf547634f48ae1daf8c,0
5eaa763bf2a4023bc0f6f600,0
5b812c6bad9cf525ee514516,0
5ceb7e996bdaed5f2be26d58,1
5d0731413f99db0be0450928,1
5eb619fb040a7f1fc2bbe3d0,1
5d0c4c994fb7a96068096174,1
5d088a1afc092c6d6e8c9daf,1
5e7d9c4eb880a0477d8103cb,0
5c710c76ebd9466c3e4861ad,1
5d63a7dfa9c84677ea42887f,0
5ce35861a11669329976a491,0
5e3ec653022fe610e3dc5b72,1
5a62dcd33f78766f035945ac,0
5e06d16908979a191fe33031,0
5e6861a9ee70ce3101a91d44,0
5c920161bec77729d9490525,1
58eeefc901ba331d47ca05d8,1
5e93d60ebc5446aedde50c50,1
58ca99f931a345532b684d7e,0
5ed8b757c840df324c7796aa,1
5e97129b6ee2a91a8067702e,1
5ebf4728ed59bb08322ca81a,0
592fc0ee8f7b083a09f0f64f,0
5cc8351147634f53a6115fcc,0
5d130908ce76c95e615be75c,0
5947718c4600c76e72246e75,0
5e426615a4662e4a214c6371,0
5eb4ee2c48db4b0f42240401,1
5d4bb45c3ff22e4754d51846,1
5e686ce3e1cc2837f55f4401,1
5e9e714ed8ffeb004ec08270,0
5b1a1d72892e9f13ded21644,0
5c6bb167314806702b1b55ca,1
5ee3257cb3c7be38e3ec7c74,1
5b2a113209dce569672cc9f2,1
5cb934f3a866551356e5f254,0
5d10a119f11faf10003b52c9,1
5c340c2b31825e42ca62d69a,0
5d3127cd4d7c340fd86ad244,0
5e40f1398d75d64239efbb87,0
5ccd4623195cfe61a169cafd,1
5e8ebf2eac17f043654c58d7,1
5a3385c1e26cae0aaa20e029,0
5e4501d384935740a8a9a4c3,1
5c6a4bbb3abfb51118b000ca,0
5cc004928e117425a916426b,1
5f046ac0980447385a1a28e4,1
5b42cb780cb47619a7f6bbc2,0
5e9e876d27f2102a8979c8ee,1
5edf1268a464d32423613a5e,0
5ebd015540cd2c3a8953cecb,1
5d2d3c9ed5c6b00249163289,0
5e16bf595457ab0a563485ea,1
5d11e3e51bb88e735249cbbb,1
5c3845c9b7d2d26e8b409f02,0
5ef702023a91ac0176d698e6,1
5e93d7cf79bded3d40385b54,1
5e9d3f0bad02980482682c4e,0
5ec5fba4a6e08e12f03e460e,1
5dbfe72d66169243db6635df,0
5cb8136006879f55b0ff0df0,0
5ed9e4ba8ab15d0b4b04e50b,1
5e5ca8e862cb8f75896ae172,1
5ca2f72d96d90c7ed661b692,0
5dd8ab8a786d6703c7ec8a69,0
5eba352573d6765d88b36bdc,1
5c60e1b2a74fd43d1ebfe639,1
5eb0db681c4b1c25486d2e7e,1
5e59fbad67b3390255c23751,1
5b1e05d0c71f3d17c2e5d4df,0
5e40f1f893ca5f428e2471d3,0
5db021827fee081001a82fc0,0
5df1ecfd5ae3500bbf3ba4d4,0
5c21ca1898238d325ed92eca,1
5eaa52ee64c7a230fe403a64,1
5edf0766194c971ec3ac4b9e,1
5ad99c58bd784c1ffb100601,0
5d01ea30388e1065461d8806,0
5cf608da188cc348c6d66b74,0
58df3eb809730e54ddd932ca,0
5cef3ca4dd762342f4a4df7a,1
5ec35e48c2112616231ab3f4,1
5ed5f7ccdfed1b4b1ac785c7,1
5c9b2487b14bfa32ed7eb029,0
5b20b718a2a83e2ca6e9ac7e,0
5caed93ee8567b275e1ca8d8,0
5ed34320dd296c304cb25970,1
5caed595c7c1b5383a04043f,1
5b3f3a9205dff81785dba8e6,0
5e9189606123795b1d5b60ab,1
5cedf93ac0baab7389f4ccd7,1
5abb1309dc0c285e4eb675a8,1
5de0bdcce07f9e75fdfc8da1,1
5d1b00a20d62613f9e7f76f3,0
5ea139e452f5470ac02279e2,1
5cfbdd5f3818e474b87846b7,1
